mapping_version	backend	canonical_kernel_name	shared_kernel_id	family_contract_display_id	semantic_operation_id	kernel_owner_cell_key	member_count
v1	neon	convertLatin1ToUTF32	shared-kernel-v1-cb85a50b27fe923d3e5c5e38a402ca8f82c26d040ef7d7206831de00415bac08	FC-v1-latin1-source	op-v1-5176d9d059b5f5fff21b90ce06c2a15a9d27626704f9a9f002798f8f54ec21ab	cell-v1-44c9652ea2b7565931da399697679dd864fdf44250597557a76dfacb7cb6da9c	1
v1	neon	validateUTF16LE	shared-kernel-v1-cbd5e42409e2457aea8b9a66df38c738f8aa89a27ccf97f05b9a0a0135e862af	FC-v1-helper-validation	op-v1-746f2ddb034fd6031f7480dc27f8384c48b313010cdf7ce853d620b940e70a90	cell-v1-2fc44c783d1116243734bba21505a7186819d7739fd3bc7e0bde9453f38ac5f5	1
v1	neon	convertUTF16LEToUTF8WithReplacement	shared-kernel-v1-ced628af357e40a00223ef49ab9ad2825c5ef392c5d9be6648bf6ada453f3917	FC-v1-utf16-source	op-v1-9dd40313a0fd1522ac7e341f3e47da0e7df68fd14fd7ecab7030f2497b9685d4	cell-v1-cd1946d0a5d7eab5d6970454d24ef9c4da266f6a0a855e388de77c4d1987f9a6	1
v1	neon	convertUTF16LEToUTF32WithErrors	shared-kernel-v1-d0f608fa63b2905c4f04d7b8e2f9e9112fad896d6923560f53fc8b6dcff5b00e	FC-v1-utf16-source	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	cell-v1-0bf0104b71e549c41bc7b05b017a6409d74c7b5b8d9197d89306cf70046953a6	1
v1	neon	base64ToBinaryUTF16	shared-kernel-v1-d17cd4188fd98a60064f0cf76c746a2608aa8e6ee8dd068bafb985110c2435ae	FC-v1-base64	op-v1-26b7be20b0edb4bbe19d6040c653a2816d536b2323353575cfe0c48bfbaa7fe5	cell-v1-cb8777ca848ae385da9926ab34da5c995e100bf8d052bb9e0bd6a1500294b201	2
v1	neon	convertUTF8ToLatin1	shared-kernel-v1-db4a1760f947f30c3ddb4cb4028e602f068cf63f59a286d85c3c84131a5cd3f4	FC-v1-utf8-source	op-v1-9faf24b0d77040758b655ad10726a067ac785521ef338911bbc14377e4cd1124	cell-v1-ffc1da416310df898f254b6a295dec625eb2250472e90ce6fd6a58c33d3f75cc	1
v1	neon	convertUTF16LEToLatin1WithErrors	shared-kernel-v1-e4fb2fff0c495a421212b1012bec73e739b6347d53bbf717578f6d951b9154b9	FC-v1-utf16-source	op-v1-23e074688c6da1c3d0e4e2753a70d2f71051002554b52104e12d3ab4ad6edb82	cell-v1-cfeaf8b90660dd8375e8c7fd9e4f457f291d1f8ed123596bddd3a8a59f512098	1
v1	neon	convertLatin1ToUTF16LE	shared-kernel-v1-e8d645a8453dafd436d0c54ef33c11e8381eadd4f157dbb5b50b04f0aff2e064	FC-v1-latin1-source	op-v1-6bdeb609715598fd665e96ece3f87d3fbe30a1f94119012db8eef0f8321a5ae8	cell-v1-6083fb53eea0c466ec5b2d5be36ab7c322ba131975a6afc8f51b79af14fd8ff8	1
v1	neon	convertUTF16LEToUTF8	shared-kernel-v1-f09640aa8f7b48048e0554bad07dcc3c4112096f1288f003c26ef1f36289cfbc	FC-v1-utf16-source	op-v1-9dd40313a0fd1522ac7e341f3e47da0e7df68fd14fd7ecab7030f2497b9685d4	cell-v1-bbbf2470b60a53f3252412f4d24c7f534b0e19fbfd4f9b3d3ebf6fe3832001b1	2
v1	neon	convertUTF32ToUTF16BEWithErrors	shared-kernel-v1-f4159d4578b67e137212c6309b37b70da584d033d805f2eb09eee8c076fc7e88	FC-v1-utf32-source	op-v1-ea2475b4ee7714eee51951faef2b0c9e3bd230f1ed9c34abab54f52ccdedd4d7	cell-v1-e61d0615c8bc51b7c45d3f6d8dce367ba7a73100959cc920a569c0740e4bd848	1
v1	neon	convertUTF8ToUTF16BEWithErrors	shared-kernel-v1-fd38d6bde772a1db00af435683438d014d92beaa26efa9bda375366b6d5ff9d8	FC-v1-utf8-source	op-v1-40ff3813edc41e431f3dfdfd52ef8beeeb37db6a3a1a28156be20f66ed3e1dca	cell-v1-441e9ee096a60aa1716f9a3bb1c8fd413b3b913c830734e99ab0f219efc6d89e	1
v1	neon	binaryToBase64	shared-kernel-v1-fed3bf12ce5baac4586844b30e5f143a05f6488e713bd86b60dcc46672def92b	FC-v1-base64	op-v1-848432663386540ad98bd7928ec1b28e69d62fd64d15c46ba10443166210a11b	cell-v1-8ce2d331d616fc9b9a0a4ea43ce9d47acaced3f4e5a5a4235ac5a723db09f477	1
v1	westmere	convertUTF16LEToUTF8WithReplacement	shared-kernel-v1-016481a60114a586edaa02314d480535ddc655f8b2ff810fd9aa6448ed2d9fbc	FC-v1-utf16-source	op-v1-9dd40313a0fd1522ac7e341f3e47da0e7df68fd14fd7ecab7030f2497b9685d4	cell-v1-76685e268a0e46fb2a9bf7a1ac888e8128467e2c7e6daa2202187060057d4372	1
v1	westmere	changeEndiannessUTF16	shared-kernel-v1-0568f4dd524965d73dfd78295c99c0c3e5638bca28c5538f171e0d37223664cc	FC-v1-utf16-source	op-v1-f16145af648802b565b96f95a0b48d81e4b24c8a3e638548cb6d147d331ebf1b	cell-v1-e1a0f5c129ef5dc08f2a77a90596659c1c10a4fc13aacc2c7b2abd15ab8e87b4	1
v1	westmere	utf16LengthFromUTF32	shared-kernel-v1-065b395b1fa7c41edd2097a419c1d856972d012984fc4ddf095bda49ffb3df4b	FC-v1-utf32-source	op-v1-f16145af648802b565b96f95a0b48d81e4b24c8a3e638548cb6d147d331ebf1b	cell-v1-f94368bc6b53c92c34d0bfa455fa35cd1135a9142d936b51e600a321dd0446bb	1
v1	westmere	convertUTF8ToUTF16LE	shared-kernel-v1-07e17624451943c1d37553fdf196fdb6c5ba43cd24f7e09be81971bb3ca30836	FC-v1-utf8-source	op-v1-40ff3813edc41e431f3dfdfd52ef8beeeb37db6a3a1a28156be20f66ed3e1dca	cell-v1-90a69f5d9b6d5e3e45c9c71197a471aa10d9bee842609301f768bd7b03b11a7b	1
v1	westmere	validateUTF16BE	shared-kernel-v1-0d77c2a3998d1df84461175da860f7e0e8bf8990de0381b06ce2edad95cafa70	FC-v1-helper-validation	op-v1-746f2ddb034fd6031f7480dc27f8384c48b313010cdf7ce853d620b940e70a90	cell-v1-30052e6a1e7194176bb30ea05de7be69a9d6da6dd6d3bc457fa32b0289bc8ee6	1
v1	westmere	convertUTF16LEToUTF32WithErrors	shared-kernel-v1-0f7a44d6a6c961fb36c0aee7f89179b3dcfd034b73767e39031efff9613825c4	FC-v1-utf16-source	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	cell-v1-2ab3eee0b04af428813bdc01cff5738527f46b690690fa768ec94886e6666f60	1
v1	westmere	convertValidUTF8ToUTF16BE	shared-kernel-v1-1870ae906fa89fca033baa2ac62da5c2544cc8605409464f5aee0d3be68570ea	FC-v1-utf8-source	op-v1-40ff3813edc41e431f3dfdfd52ef8beeeb37db6a3a1a28156be20f66ed3e1dca	cell-v1-2b949ff8bc66acbe3f0a0f8158df32290d263e576c5b29afaaf729152a9117f8	1
v1	westmere	convertUTF32ToLatin1	shared-kernel-v1-1a7f448b04c90c2634324148d692f583799fdf6cd455538e1c90b5bf4258cfcb	FC-v1-utf32-source	op-v1-1e18b5d883af6824d11bf9595275b60b5dadfa3aceb16261ccf26a7f62f04ed9	cell-v1-19588ff085a81ebdf41295b0d5a124539fb0f4505a99a82b49d1b0c43735d86f	2
v1	westmere	utf8LengthFromUTF16LEWithReplacement	shared-kernel-v1-1b47eadf3eab76521e0d9a6d2207a04cdd03ce31f53b3ef1bd11174ac6ee2f9f	FC-v1-utf16-source	op-v1-f16145af648802b565b96f95a0b48d81e4b24c8a3e638548cb6d147d331ebf1b	cell-v1-bb589d913c06da2831231636cc254d594eb1f26f8ec6c07fe2d34ac7e907d5b7	1
v1	westmere	utf8LengthFromUTF32	shared-kernel-v1-29a70b09c89be6a9c86dfd2811e2f2f500b92b5e22e7b31fa60e95e53c57fc62	FC-v1-utf32-source	op-v1-f16145af648802b565b96f95a0b48d81e4b24c8a3e638548cb6d147d331ebf1b	cell-v1-810fc2324263c5ae835204a92d5f8344418e45602f03cad88e7c9aab82c6a2d3	1
v1	westmere	find	shared-kernel-v1-351a1889e56efac9451c33b9e56d6122a972d1cac923c7717b4b6bb210eb7368	FC-v1-find	op-v1-f457b8d0b8064fed65b7673d88f36043087ed548c21061e445413e0c72973a5e	cell-v1-459c34c247510af3abc701817e8145eadd8eaa59198e0cd82a3d77e3bf4ec2e5	1
v1	westmere	convertUTF16BEToUTF8WithErrors	shared-kernel-v1-3b9840d264220d3e190a97e6961d2c36b066e88876a339a190362c49fb1fafd4	FC-v1-utf16-source	op-v1-9dd40313a0fd1522ac7e341f3e47da0e7df68fd14fd7ecab7030f2497b9685d4	cell-v1-ba7ad3e05002cfffbac3d99a35463d2d8789e53a0e13604ec8f5171cd3a828a7	1
v1	westmere	toWellFormedUTF16BE	shared-kernel-v1-3e25b61c27fc405130b0d9ffdc53716e8dc0c964f305816ad3234b32e5864d59	FC-v1-helper-validation	op-v1-9a03658c5a22f236d7c1ed6a8e4dd239f57ce39a454a43d6890cf3e1212f178a	cell-v1-96bd2e19dc4bc73bed16b36b61359ad9983f50340717957b3e9f98ca16d00b99	1
v1	westmere	convertUTF32ToUTF16BE	shared-kernel-v1-3f665ec1e5dc222e8f006ba60eacc848011d595d63e9eb9e0f0ebcc00921f141	FC-v1-utf32-source	op-v1-ea2475b4ee7714eee51951faef2b0c9e3bd230f1ed9c34abab54f52ccdedd4d7	cell-v1-65e0b6bd1b4fb60725a5243106c427143f139e50c56c528032a5dfe00ffd63be	2
v1	westmere	convertValidUTF8ToUTF16LE	shared-kernel-v1-4361dc4b69527c043fde23c103984d99f627cc041c34fab7ba03dd03d512348c	FC-v1-utf8-source	op-v1-40ff3813edc41e431f3dfdfd52ef8beeeb37db6a3a1a28156be20f66ed3e1dca	cell-v1-352d89c86d84ce2f733d078754cdda7906136de7a4f5f20eefb0685bd3d5e96e	1
v1	westmere	convertUTF16BEToUTF32WithErrors	shared-kernel-v1-4c35c3872885d4fcd9aa1d993bc8cc39e975119f3e6fb2031c68c8b9cfd8c637	FC-v1-utf16-source	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	cell-v1-d88dab555e0a9c1dccf8db1ffa653592c33af7a33432ba129e411e85487752e5	1
v1	westmere	convertUTF32ToUTF16BEWithErrors	shared-kernel-v1-58faab215ebeb943e80845115c81784ed8a0bfe1b440c99ab5ebd37dd81aa233	FC-v1-utf32-source	op-v1-ea2475b4ee7714eee51951faef2b0c9e3bd230f1ed9c34abab54f52ccdedd4d7	cell-v1-c5599ba368dd831419d2fd0f5a5de4eb4435db4988c6b35306a0d2f9d8258269	1
v1	westmere	validateUTF16LE	shared-kernel-v1-5b2e28dc380d991830958c5aa91a2b246431a0df7b0bce3520ca2ebb5176b525	FC-v1-helper-validation	op-v1-746f2ddb034fd6031f7480dc27f8384c48b313010cdf7ce853d620b940e70a90	cell-v1-41428e5a951efbfcc66a6ae7b05cf35b49598729d7ff2d6d24f53e033545019c	1
v1	westmere	convertUTF8ToUTF16BE	shared-kernel-v1-62ef084fd443539dbda28f1c3db9b5428b122747dfda9f46d8326165a0f3f620	FC-v1-utf8-source	op-v1-40ff3813edc41e431f3dfdfd52ef8beeeb37db6a3a1a28156be20f66ed3e1dca	cell-v1-a6c22214d666e6abaaa247ad73461e1b91fcc77a6c49459463e17ae1dcb5e5e9	1
v1	westmere	base64ToBinary	shared-kernel-v1-65214b0e50fc8e9ce4db4a9113d1b7f5c4d138dfd6de054519fcfa292cf47908	FC-v1-base64	op-v1-26b7be20b0edb4bbe19d6040c653a2816d536b2323353575cfe0c48bfbaa7fe5	cell-v1-5c7f41c3b86cc05e5e379f7ba41f585854cf98570ddd818a88cdbcefba44e4b3	2
v1	westmere	convertLatin1ToUTF32	shared-kernel-v1-66a286a33a7f3524d63016f299e6b525608677d282ad037b3710bb9e3a597bc0	FC-v1-latin1-source	op-v1-5176d9d059b5f5fff21b90ce06c2a15a9d27626704f9a9f002798f8f54ec21ab	cell-v1-3fab2b4def06f0d3c634740353b36fb73f05a35b428a1ee635f5b00f693dd39b	1
v1	westmere	convertUTF8ToUTF16BEWithErrors	shared-kernel-v1-67e80cbb67ea6d3341c38fd8d809f57f9206d8138341d845f3dbda9948e99195	FC-v1-utf8-source	op-v1-40ff3813edc41e431f3dfdfd52ef8beeeb37db6a3a1a28156be20f66ed3e1dca	cell-v1-15985b7c799ef9f0062c1970737f5087a633ff21df197485d5bc03a03fe72867	1
v1	westmere	binaryLengthFromBase64UTF16	shared-kernel-v1-6b1e3ef372f5acafd6241bd5a9ba7e87ac0e6d68af3ab8f5f62826d9bc176fd1	FC-v1-base64	op-v1-26b7be20b0edb4bbe19d6040c653a2816d536b2323353575cfe0c48bfbaa7fe5	cell-v1-0074e3cebac838e000da9225255f83cbcee3c2715d50aac9c0badbcbcc5df36a	1
v1	westmere	convertUTF32ToUTF8WithErrors	shared-kernel-v1-6f625ed616c74f926e5292a244b2b8a9af8eb3db6d21a0be253c1c96ba362f4f	FC-v1-utf32-source	op-v1-ab0bc72785d23b8753a399b8c46dce11e242254d665fb6c0e7d355fc76f47d7a	cell-v1-ddb2f44adc8c488c7085d536a685453bc9aa3804c23c8c8a749f3a3a50e3a01f	1
v1	westmere	convertValidUTF8ToUTF32	shared-kernel-v1-72cb9acada532796ddb2717bc7bb6003088c888dbd178744779523c85320b799	FC-v1-utf8-source	op-v1-e873fa9443cdd8f0da23033c51511f306b365bb447808f2c01e2a44185f4b40d	cell-v1-9e03b2b543c20477e676b21a20b1722de2081490dc72c2672c81b65ff2c52232	1
v1	westmere	convertUTF16BEToUTF32	shared-kernel-v1-73cc11329bf088a29f48a03d8428afcd9ac9c477a4993cb67f983e09c9f33d86	FC-v1-utf16-source	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	cell-v1-85f55947001092311c47ebb6255fc994162ddaa2552887e4e086db8b49884cf2	2
v1	westmere	convertUTF8ToUTF32WithErrors	shared-kernel-v1-753fedafdecef2a96ab69f5a5f400522ebd35d5d6f3ed0571bc73c5669d5f259	FC-v1-utf8-source	op-v1-e873fa9443cdd8f0da23033c51511f306b365bb447808f2c01e2a44185f4b40d	cell-v1-6adfa1a6bb9dcf3939bf1a3e943281cadcdc0a60cfba9209ee815a24af57b0c8	1
v1	westmere	convertUTF32ToUTF8	shared-kernel-v1-7747ce00fabb11a1610af3a6a4e7d7968076211bd59b9d58199dffa10b4eea4a	FC-v1-utf32-source	op-v1-ab0bc72785d23b8753a399b8c46dce11e242254d665fb6c0e7d355fc76f47d7a	cell-v1-747ddd70ad90b8c320cbf24362fad6279b80e0fa6602b219d967c2c74f527adf	2
v1	westmere	convertUTF8ToUTF16LEWithErrors	shared-kernel-v1-781c5c53600d6cae2ef682d31056caadddd67660e9f8caa762782c24e634ed2b	FC-v1-utf8-source	op-v1-40ff3813edc41e431f3dfdfd52ef8beeeb37db6a3a1a28156be20f66ed3e1dca	cell-v1-ff93efa8e7e470e2c3d2c52b5a11e3f1f9de9427276b35eb765eb274ad79fcf1	1
v1	westmere	findUTF16	shared-kernel-v1-79b0d2a0a9d48f20b1e9229d13998730737c989797e0dcc53da00542deafdbd1	FC-v1-find	op-v1-f457b8d0b8064fed65b7673d88f36043087ed548c21061e445413e0c72973a5e	cell-v1-32df6db0fe14fbb984a4eb6c843cb383794b65d63d13e92c68a6b9d02bcd3688	1
v1	westmere	utf8LengthFromUTF16BEWithReplacement	shared-kernel-v1-7fb6749477afadd60ad8297928e5c898064bf41c5f5f570e3358818b2c391c44	FC-v1-utf16-source	op-v1-f16145af648802b565b96f95a0b48d81e4b24c8a3e638548cb6d147d331ebf1b	cell-v1-722b229da9c26a9c35043f5ce9e08eeb9d6dc13daa0b628a6ecf1b8782493b99	1
v1	westmere	utf32LengthFromUTF16LE	shared-kernel-v1-82111954c4b6d94e3f0e79a1a82d8851bd093c691522486e6c9aa63ca9ce2d63	FC-v1-utf16-source	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	cell-v1-cba6c068db4b60f967ac8f291ea49f67ce2a0b37f04ed379d68c6e1c9f254d4e	1
v1	westmere	base64ToBinaryUTF16	shared-kernel-v1-823a9d9c5f2e228081b98c28fa371db74652e4b1d6966f5230daffbb9cbe11da	FC-v1-base64	op-v1-26b7be20b0edb4bbe19d6040c653a2816d536b2323353575cfe0c48bfbaa7fe5	cell-v1-3fcfe3d5625dbeb0fd171ca778c4f9ec917785529f94dbbe9feec27f60bc0e90	2
